X,Plate,Sample.Code,OleicAc.concentration.molarity,Oleylamine.concentration.molarity,CdAc.concentration.molarity,Se.concentration.molarity,Run_1_peak_position,Run_1_abs_avg,Run_1_Diameter,Run_2_peak_position,Run_2_peak_abs_avg,Run_2_Diameter,Run_3_peak_position,Run_3_peak_abs_avg,Run_3_Diameter,Avg_peak_position,Std_dev_peak_position,Avg_peak_intensity,Std_dev_peak_intensity,Avg_diameter,Std_dev_diameter,Run_1_FL_Peak_Intensity,Run_1_FL_Peak_Position,Run_2_FL_Peak_Intensity,Run_2_FL_Peak_Position,Run_3_FL_Peak_Intensity,Run_3_FL_Peak_Position,Avg_FL_Peak_Position,Avg_FL_Peak_Intensity,Std_dev_Peak_Position,Std_dev_Peak_Intensity,Run_1_Stokes_shift,Run_2_Stokes_shift,Run_3_Stokes_shift,Avg_Stokes_shift,Std_dev_Stokes_shift
299,4,4-A12,0.125,0.25,0.1,0.1,377,0.498666667,1.34466679,403,0.654,1.580513833,402,0.700333333,1.57181745,394,14.73091986,0.617666667,0.105628805,1.498999358,0.133726635,987,485,878,502,1073,496,494.3333333,979.3333333,8.621678104,79.7927872,108,99,94,100.3333333,7.094598885
300,4,4-B1,0.25,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,4,4-B2,0.25,0.25,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,4,4-B3,0.25,0.25,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,4,4-B4,0.25,0.25,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,4,4-B5,0.25,0.25,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,4,4-B6,0.25,0.25,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,4,4-B7,0.25,0.25,0.025,0.025,379,0.529666667,1.363372707,NA,NA,NA,415,0.874666667,1.682041635,397,25.45584412,0.702166667,0.243951839,1.522707171,0.22533296,357,540,460,533,924,508,527,580.3333333,16.82260384,246.6202659,161,NA,93,127,48.08326112
307,4,4-B8,0.25,0.25,0.025,0.05,378,0.560333333,1.354027007,NA,NA,NA,416,0.978,1.690262923,397,26.87005769,0.769166667,0.295334933,1.522144965,0.237754696,823,500,523,523,6606,437,486.6666667,2650.666667,44.52340209,2799.523332,122,NA,21,71.5,71.4177849
308,4,4-B9,0.25,0.25,0.025,0.075,378,0.590333333,1.354027007,NA,NA,NA,416,0.903666667,1.690262923,397,26.87005769,0.747,0.221560125,1.522144965,0.237754696,1006,489,795,509,1979,476,491.3333333,1260,16.62327685,515.6555698,111,NA,60,85.5,36.06244584
309,4,4-B10,0.25,0.25,0.025,0.1,402,0.633333333,1.57181745,416,0.840333333,1.690262923,416,0.883,1.690262923,411.3333333,8.082903769,0.785555555,0.133543307,1.650781099,0.068384526,1334,484,5590,440,1719,488,470.6666667,2881,26.63331247,1921.989768,82,24,72,59.33333333,31.00537588
310,4,4-B11,0.25,0.25,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,4,4-B12,0.25,0.25,0.05,0.025,NA,NA,NA,NA,NA,NA,416,0.817333333,1.690262923,416,NA,0.817333333,NA,1.690262923,NA,293,537,776,507,6830,440,494.6666667,2633,49.66219219,2974.270667,NA,NA,24,24,NA
312,4,4-C1,0.25,0.25,0.05,0.05,403,0.540666667,1.580513833,378,0.668333333,1.354027007,401,0.823666667,1.563086036,394,13.89244399,0.677555556,0.141725216,1.499208958,0.126032858,1827,465,344,548,846,530,514.3333333,1005.666667,43.66157731,615.8692141,62,170,129,120.3333333,54.5191098
313,4,4-C2,0.25,0.25,0.05,0.075,403,0.582333333,1.580513833,416,0.834666667,1.690262923,416,0.9,1.690262923,411.6666667,7.505553499,0.772333333,0.167756106,1.653679893,0.063363667,941,513,6444,437,2542,489,479.6666667,3309,38.85013942,2311.128007,110,21,73,68,44.71017781
314,4,4-C3,0.25,0.25,0.05,0.1,403,0.602666667,1.580513833,417,0.848333333,1.698447505,415,0.907,1.682041635,411.6666667,7.571877794,0.786,0.161458285,1.653667658,0.06388192,1315,481,4627,449,2055,484,471.3333333,2665.666667,19.3993127,1419.39455,78,32,69,59.66666667,24.37895267
315,4,4-C4,0.25,0.25,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,4,4-C5,0.25,0.25,0.075,0.025,NA,NA,NA,NA,NA,NA,401,0.790666667,1.563086036,401,NA,0.790666667,NA,1.563086036,NA,242,699,1244,493,1139,504,565.3333333,875,115.889315,449.6465278,NA,NA,103,103,NA
317,4,4-C6,0.25,0.25,0.075,0.05,403,0.563666667,1.580513833,415,0.822,1.682041635,403,0.836333333,1.580513833,407,6.92820323,0.740666667,0.153453938,1.614356434,0.058617104,1495,477,1218,505,6474,440,474,3062.333333,32.60368077,2415.061674,74,90,37,67,27.18455444
318,4,4-C7,0.25,0.25,0.075,0.075,403,0.591666667,1.580513833,403,0.848333333,1.580513833,415,0.889,1.682041635,407,6.92820323,0.776333333,0.161213454,1.614356434,0.058617104,1163,493,1050,520,2258,479,497.3333333,1490.333333,20.84066538,544.7790582,90,117,64,90.33333333,26.50157228
319,4,4-C8,0.25,0.25,0.075,0.1,403,0.608,1.580513833,416,0.879,1.690262923,416,0.925666667,1.690262923,411.6666667,7.505553499,0.804222222,0.171527883,1.653679893,0.063363667,1343,487,1982,483,3232,474,481.3333333,2185.666667,6.658328118,784.5127292,84,67,58,69.66666667,13.20353488
320,4,4-C9,0.25,0.25,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,4,4-C10,0.25,0.25,0.1,0.025,403,0.518,1.580513833,405,0.755,1.59780006,402,0.777,1.57181745,403.3333333,1.527525232,0.683333333,0.143604782,1.583377114,0.013225838,421,539,808,516,2286,471,508.6666667,1171.666667,34.58805189,803.6360426,136,111,69,105.3333333,33.8575447
322,4,4-C11,0.25,0.25,0.1,0.05,403,0.545666667,1.580513833,415,0.800333333,1.682041635,404,0.811333333,1.589174814,407.3333333,6.658328118,0.719111111,0.150307955,1.617243427,0.056283736,682,523,1490,498,1629,490,503.6666667,1267,17.21433511,417.5316355,120,83,86,96.33333333,20.55075019
323,4,4-C12,0.25,0.25,0.1,0.075,403,0.604666667,1.580513833,414,0.777666667,1.673783509,416,0.872333333,1.690262923,411,7,0.751555556,0.135730261,1.648186755,0.059182861,6413,437,2200,485,2415,489,470.3333333,3676,28.93671255,1937.340617,34,71,73,59.33333333,21.96208855
324,4,4-D1,0.25,0.25,0.1,0.1,402,0.664,1.57181745,415,0.827666667,1.682041635,414,0.882333333,1.673783509,410.3333333,7.234178138,0.791333333,0.113610935,1.642547531,0.061393057,1689,603,7304,440,2548,479,507.3333333,3847,85.11364951,2469.49482,201,25,65,97,92.26050076
325,4,4-D2,0.375,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,4,4-D3,0.375,0.25,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,4,4-D4,0.375,0.25,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,4,4-D5,0.375,0.25,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,4,4-D6,0.375,0.25,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,4,4-D7,0.375,0.25,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,4,4-D8,0.375,0.25,0.025,0.025,416,0.743333333,1.690262923,NA,NA,NA,NA,NA,NA,416,NA,0.743333333,NA,1.690262923,NA,1219,513,978,506,1178,526,515,1125,10.14889157,105.2837436,97,NA,NA,97,NA
332,4,4-D9,0.375,0.25,0.025,0.05,416,0.722,1.690262923,NA,NA,NA,416,1.249,1.690262923,416,0,0.9855,0.372645274,1.690262923,4.18516E-11,4941,449,654,532,2194,485,488.6666667,2596.333333,41.62130865,1773.132131,33,NA,69,51,25.45584412
333,4,4-D10,0.375,0.25,0.025,0.075,416,0.724333333,1.690262923,416,1.115333333,1.690262923,416,1.3,1.690262923,416,0,1.046555555,0.29393165,1.690262923,3.41717E-11,2242,480,7973,440,8231,440,453.3333333,6148.666667,23.09401077,2764.437777,64,24,24,37.33333333,23.09401077
334,4,4-D11,0.375,0.25,0.025,0.1,417,0.769333333,1.698447505,416,1.696333333,1.690262923,417,1.374666667,1.698447505,416.6666667,0.577350269,1.280111111,0.470678038,1.695719311,0.004725371,2265,486,2279,516,1473,537,513,2005.666667,25.63201124,376.6955741,69,100,120,96.33333333,25.69695183
335,4,4-D12,0.375,0.25,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,4,4-E1,0.375,0.25,0.05,0.025,379,0.614333333,1.363372707,NA,NA,NA,417,1.221666667,1.698447505,398,26.87005769,0.918,0.429449519,1.530910106,0.236933662,1557,474,689,520,1351,520,504.6666667,1199,26.55811238,370.3007786,95,NA,103,99,5.656854249
337,4,4-E2,0.375,0.25,0.05,0.05,417,0.766,1.698447505,416,1.011666667,1.690262923,417,1.103666667,1.698447505,416.6666667,0.577350269,0.960444444,0.174563689,1.695719311,0.004725371,2195,483,568,554,2499,475,504,1754,43.48562981,847.7621522,66,138,58,87.33333333,44.06056438
338,4,4-E3,0.375,0.25,0.05,0.075,417,0.666,1.698447505,416,1.118,1.690262923,417,1.181333333,1.698447505,416.6666667,0.577350269,0.988444444,0.28103486,1.695719311,0.004725371,3443,485,1428,509,7454,440,478,4108.333333,35.02855978,2504.684988,68,93,23,61.33333333,35.47299442
339,4,4-E4,0.375,0.25,0.05,0.1,417,0.794,1.698447505,416,1.22,1.690262923,417,1.246666667,1.698447505,416.6666667,0.577350269,1.086888889,0.253999417,1.695719311,0.004725371,3144,478,1657,509,7762,440,475.6666667,4187.666667,34.55912808,2599.318671,61,93,23,59,35.04283094
340,4,4-E5,0.375,0.25,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,4,4-E6,0.375,0.25,0.075,0.025,416,0.669333333,1.690262923,416,0.996666667,1.690262923,416,1.022666667,1.690262923,416,0,0.896222222,0.196921116,1.690262923,3.41717E-11,651,567,2911,469,1097,539,525,1553,50.47771786,977.3610728,151,53,123,109,50.47771786
342,4,4-E7,0.375,0.25,0.075,0.05,416,0.737,1.690262923,417,1.089666667,1.698447505,417,1.184,1.698447505,416.6666667,0.577350269,1.003555556,0.235613227,1.695719311,0.004725371,2284,481,7422,440,4185,463,461.3333333,4630.333333,20.55075019,2121.084995,65,23,46,44.66666667,21.03172207
343,4,4-E8,0.375,0.25,0.075,0.075,417,0.762666667,1.698447505,416,1.123,1.690262923,418,1.267,1.706595551,417,1,1.050888889,0.259784597,1.698435326,0.008166321,3761,464,2465,490,2921,497,483.6666667,3049,17.38773514,536.7755583,47,74,79,66.66666667,17.21433511
344,4,4-E9,0.375,0.25,0.075,0.1,417,0.790333333,1.698447505,417,1.111666667,1.698447505,418,1.313666667,1.706595551,417.3333333,0.577350269,1.071888889,0.263924512,1.70116352,0.004704277,7393,440,7710,440,8094,443,441,7732.333333,1.732050808,286.6174376,23,23,25,23.66666667,1.154700538
345,4,4-E10,0.375,0.25,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,4,4-E11,0.375,0.25,0.1,0.025,415,0.673,1.682041635,416,0.963,1.690262923,417,1.094333333,1.698447505,416,1,0.910111111,0.215588428,1.690250688,0.008202942,2012,483,2270,479,3037,483,481.6666667,2439.666667,2.309401077,435.3131695,68,63,66,65.66666667,2.516611478
347,4,4-E12,0.375,0.25,0.1,0.05,416,0.731333333,1.690262923,416,0.944666667,1.690262923,417,1.029666667,1.698447505,416.3333333,0.577350269,0.901888889,0.153698237,1.692991117,0.00472537,2900,483,2286,486,5331,452,473.6666667,3505.666667,18.82374387,1314.820731,67,70,35,57.33333333,19.3993127
348,4,4-F1,0.375,0.25,0.1,0.075,417,0.749333333,1.698447505,417,1.059333333,1.698447505,417,1.086666667,1.698447505,417,0,0.965111111,0.187368127,1.698447505,1.06137E-10,3446,477,2293,505,7526,440,474,4421.666667,32.60368077,2244.996857,60,88,23,57,32.60368077
349,4,4-F2,0.375,0.25,0.1,0.1,417,0.836,1.698447505,417,1.115,1.698447505,419,1.193666667,1.714707271,417.6666667,1.154700538,1.048222222,0.187951629,1.703867427,0.00938758,4742,491,3308,489,4449,541,507,4166.333333,29.46183973,618.6082947,74,72,122,89.33333333,28.30783166
350,4,4-F3,0.5,0.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,4,4-F4,0.5,0.25,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,4,4-F5,0.5,0.25,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,4,4-F6,0.5,0.25,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,4,4-F7,0.5,0.25,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,4,4-F8,0.5,0.25,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,4,4-F9,0.5,0.25,0.025,0.025,417,0.961,1.698447505,NA,NA,NA,NA,NA,NA,417,NA,0.961,NA,1.698447505,NA,1806,490,612,538,355,574,534,924.3333333,42.14261501,632.1995114,73,NA,NA,73,NA
357,4,4-F10,0.5,0.25,0.025,0.05,417,0.971,1.698447505,NA,NA,NA,NA,NA,NA,417,NA,0.971,NA,1.698447505,NA,2402,480,8162,440,53759,371,430.3333333,21441,55.13921774,22972.94413,63,NA,NA,63,NA
358,4,4-F11,0.5,0.25,0.025,0.075,417,0.988333333,1.698447505,NA,NA,NA,NA,NA,NA,417,NA,0.988333333,NA,1.698447505,NA,2039,491,541,555,2474,490,512,1684.666667,37.2424489,827.9639015,74,NA,NA,74,NA
359,4,4-F12,0.5,0.25,0.025,0.1,417,0.988666667,1.698447505,417,1.139666667,1.698447505,NA,NA,NA,417,0,1.064166667,0.106773124,1.698447505,1.29991E-10,2251,483,751,544,2747,490,505.6666667,1916.333333,33.38163168,848.5302326,66,127,NA,96.5,43.13351365
360,4,4-G1,0.5,0.25,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,4,4-G2,0.5,0.25,0.05,0.025,418,0.925666667,1.706595551,NA,NA,NA,418,1.38,1.706595551,418,0,1.152833334,0.321262181,1.706595551,3.73208E-11,1592,508,2238,480,1168,526,504.6666667,1666,23.18045153,439.9484818,90,NA,108,99,12.72792206
362,4,4-G3,0.5,0.25,0.05,0.05,418,1.095666667,1.706595551,418,1.274,1.706595551,NA,NA,NA,418,0,1.184833334,0.126100709,1.706595551,3.73208E-11,3039,490,1871,496,2459,493,493,2456.333333,3,476.8377315,72,78,NA,75,4.242640687
363,4,4-G4,0.5,0.25,0.05,0.075,418,1.041666667,1.706595551,416,1.329,1.690262923,417,1.543666667,1.698447505,417,1,1.304777778,0.251875042,1.698435326,0.008166321,2553,489,1636,519,3135,481,496.3333333,2441.333333,20.0333056,617.037186,71,103,64,79.33333333,20.7926269
364,4,4-G5,0.5,0.25,0.05,0.1,418,1.140666667,1.706595551,418,1.477333333,1.706595551,418,1.644,1.706595551,418,0,1.420666667,0.256406795,1.706595551,3.04723E-11,3194,486,2838,484,3560,480,483.3333333,3197.333333,3.055050463,294.7646896,68,66,62,65.33333333,3.055050463
365,4,4-G6,0.5,0.25,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,4,4-G7,0.5,0.25,0.075,0.025,417,0.978333333,1.698447505,NA,NA,NA,419,1.407,1.714707271,418,1.414213562,1.192666667,0.303113107,1.706577388,0.011497391,2704,486,1255,532,1413,526,514.6666667,1790.666667,25.00666578,649.0374069,69,NA,107,88,26.87005769
367,4,4-G8,0.5,0.25,0.075,0.05,418,1.067333333,1.706595551,417,1.276,1.698447505,418,1.497666667,1.706595551,417.6666667,0.577350269,1.280333333,0.215199391,1.703879536,0.004704277,3644,478,1185,550,2886,490,506,2571.666667,38.57460304,1028.193994,60,133,72,88.33333333,39.14502948
368,4,4-G9,0.5,0.25,0.075,0.075,418,1.029666667,1.706595551,NA,NA,NA,418,1.487333333,1.706595551,418,0,1.2585,0.323619203,1.706595551,3.73208E-11,6614,452,1731,506,3339,486,481.3333333,3894.666667,27.30079364,2031.829444,34,NA,68,51,24.04163056
369,4,4-G10,0.5,0.25,0.075,0.1,418,1.098,1.706595551,418,1.351333333,1.706595551,419,1.448333333,1.714707271,418.3333333,0.577350269,1.299222222,0.180886807,1.709299458,0.004683304,9141,440,2903,489,3366,496,475,5136.666667,30.5122926,2837.793313,22,71,77,56.66666667,30.1717307
370,4,4-G11,0.5,0.25,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,4,4-G12,0.5,0.25,0.1,0.025,418,0.96,1.706595551,NA,NA,NA,419,1.207,1.714707271,418.5,0.707106781,1.0835,0.174655375,1.710651411,0.005735852,3268,480,2245,493,2730,488,487,2747.666667,6.557438524,417.8247905,62,NA,69,65.5,4.949747468
372,4,4-H1,0.5,0.25,0.1,0.05,419,0.902666667,1.714707271,418,1.100666667,1.706595551,419,1.247,1.714707271,418.6666667,0.577350269,1.083444445,0.172811501,1.712003364,0.004683304,4074,472,2635,483,3779,488,481,3496,8.185352772,620.6163603,53,65,69,62.33333333,8.326663998
373,4,4-H2,0.5,0.25,0.1,0.075,419,0.984666667,1.714707271,418,1.240666667,1.706595551,419,1.332666667,1.714707271,418.6666667,0.577350269,1.186,0.180325631,1.712003364,0.004683304,4447,563,3463,477,4780,465,501.6666667,4230,53.45403009,559.1296808,144,59,46,83,53.22593353
374,4,4-H3,0.5,0.25,0.1,0.1,418,0.980333333,1.706595551,419,1.259333333,1.714707271,419,1.342666667,1.714707271,418.6666667,0.577350269,1.194111111,0.189767792,1.712003364,0.004683304,9947,440,4199,476,4585,540,485.3333333,6243.666667,50.64911977,2623.389326,22,57,121,66.66666667,50.20292156
375,4,4-H4,0,0.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,4,4-H5,0,0.375,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,4,4-H6,0,0.375,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,4,4-H7,0,0.375,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,4,4-H8,0,0.375,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,4,4-H9,0,0.375,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,4,4-H10,0,0.375,0.025,0.025,404,0.303666667,1.589174814,378,0.279666667,1.354027007,377,0.309,1.34466679,386.3333333,15.30795,0.297444445,0.015625241,1.429289537,0.138543783,1972,414,918,438,159,697,516.3333333,1016.333333,156.9214241,743.4130002,10,60,320,130,166.4331698
382,4,4-H11,0,0.375,0.025,0.05,402,0.330666667,1.57181745,NA,NA,NA,377,0.351333333,1.34466679,389.5,17.67766953,0.341,0.01461354,1.45824212,0.160619772,2421,422,214,698,2871,393,504.3333333,1835.333333,168.3458741,1161.081775,20,NA,16,18,2.828427125
383,4,4-H12,0,0.375,0.025,0.075,403,0.365666667,1.580513833,402,0.349666667,1.57181745,377,0.374,1.34466679,394,14.73091986,0.363111111,0.012366322,1.498999358,0.133726635,3472,422,2034,414,2453,408,414.6666667,2653,7.023769169,603.8548391,19,12,31,20.66666667,9.609023537
384,5,5-A1,0,0.375,0.025,0.1,402,0.393666667,1.57181745,401,0.391,1.563086036,400,0.456666667,1.55432,401,1,0.413777778,0.037166791,1.563074495,0.008748731,6625,428,3248,423,3459,421,424,4444,3.605551275,1544.603725,26,22,21,23,2.645751311
385,5,5-A2,0,0.375,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,5,5-A3,0,0.375,0.05,0.025,403,0.304333333,1.580513833,402,0.317666667,1.57181745,402,0.356333333,1.57181745,402.3333333,0.577350269,0.326111111,0.027008915,1.574716244,0.005020859,3117,431,2402,399,2545,397,409,2688,19.07878403,308.9153066,28,-3,-5,6.666666667,18.50225212
387,5,5-A4,0,0.375,0.05,0.05,403,0.350333333,1.580513833,402,0.335333333,1.57181745,401,0.389,1.563086036,402,1,0.358222222,0.027689415,1.571805773,0.008713905,5542,440,2922,422,3093,383,415,3852.333333,29.13760457,1196.812526,37,20,-18,13,28.16025568
388,5,5-A5,0,0.375,0.05,0.075,404,0.401,1.589174814,403,0.378666667,1.580513833,401,0.428666667,1.563086036,402.6666667,1.527525232,0.402777778,0.025047363,1.577591561,0.01328762,6810,440,3868,424,3929,421,428.3333333,4869,10.21436896,1372.720171,36,21,20,25.66666667,8.96288644
389,5,5-A6,0,0.375,0.05,0.1,404,0.428333333,1.589174814,402,0.393333333,1.57181745,401,0.457666667,1.563086036,402.3333333,1.527525232,0.426444444,0.032208235,1.574692767,0.013279935,7552,438,4843,424,4472,420,427.3333333,5622.333333,9.451631253,1372.860841,34,22,19,25,7.937253933
390,5,5-A7,0,0.375,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,5,5-A8,0,0.375,0.075,0.025,402,0.275333333,1.57181745,402,0.304666667,1.57181745,400,0.344666667,1.55432,401.3333333,1.154700538,0.308222222,0.03480315,1.565984967,0.010102157,4116,437,2705,397,2545,415,416.3333333,3122,20.0333056,705.8928153,35,-5,15,15,20
392,5,5-A9,0,0.375,0.075,0.05,403,0.379333333,1.580513833,402,0.369,1.57181745,400,0.392333333,1.55432,401.6666667,1.527525232,0.380222222,0.011692036,1.568883761,0.013341069,6634,440,3013,420,3182,420,426.6666667,4276.333333,11.54700538,1668.549137,37,18,20,25,10.44030651
393,5,5-A10,0,0.375,0.075,0.075,403,0.401,1.580513833,402,0.390333333,1.57181745,400,0.403,1.55432,401.6666667,1.527525232,0.398111111,0.006809579,1.568883761,0.013341069,8628,440,4603,425,4024,420,428.3333333,5751.666667,10.40833,2047.564461,37,23,20,26.66666667,9.073771726
394,5,5-A11,0,0.375,0.075,0.1,403,0.417333333,1.580513833,402,0.451333333,1.57181745,400,0.438,1.55432,401.6666667,1.527525232,0.435555555,0.017131301,1.568883761,0.013341069,9819,440,5574,427,4339,423,430,6577.333333,8.888194417,2346.999266,37,25,23,28.33333333,7.571877794
395,5,5-A12,0,0.375,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,5,5-B1,0,0.375,0.1,0.025,402,0.332666667,1.57181745,401,0.334,1.563086036,376,0.317333333,1.335293397,393,14.73091986,0.328,0.009261629,1.490065627,0.134107762,5391,443,2664,397,2264,406,415.3333333,3439.666667,24.37895267,1389.430659,41,-4,30,22.33333333,23.45918441
397,5,5-B2,0,0.375,0.1,0.05,402,0.402333333,1.57181745,401,0.393333333,1.563086036,377,0.376666667,1.34466679,393.3333333,14.15391583,0.390777778,0.013022772,1.493190092,0.12869902,7971,443,3276,423,3496,421,429,4914.333333,12.16552506,2163.255006,41,22,44,35.66666667,11.93035345
398,5,5-B3,0,0.375,0.1,0.075,402,0.441333333,1.57181745,401,0.419666667,1.563086036,400,0.398,1.55432,401,1,0.419666667,0.021666667,1.563074495,0.008748731,9690,439,4768,424,4433,419,427.3333333,6297,10.40833,2403.108126,37,23,19,26.33333333,9.451631253
